扮相                	N    	attribute|属性,appearance|外观,&human|人,#perform|表演,entertainment|艺
扮演者              	N    	human|人,*perform|表演
伴                  	N    	human|人,friend|友
伴护                	N    	human|人,friend|友
伴郎                	N    	human|人,#GetMarried|结婚,male|男
伴侣                	N    	human|人,friend|友
伴娘                	N    	human|人,#GetMarried|结婚,female|女
伴舞                	N    	human|人,*recreation|娱乐,#shows|表演物
伴舞                	N    	human|人,female|女,*recreation|娱乐,#shows|表演物
伴奏者              	N    	human|人,*perform|表演
半边天              	N    	human|人,female|女,mass|众
半吊子              	N    	human|人,unable|庸,undesired|莠
半工半读的学生      	N    	human|人,*study|学,education|教育
半拉子              	N    	human|人,#occupation|职位,*engage|从事,industrial|工,agricultural|农
半瓶醋              	N    	human|人,unable|庸,undesired|莠
半文盲              	N    	human|人,foolish|愚,undesired|莠
半自耕农            	N    	human|人,#occupation|职位,agricultural|农
办事员              	N    	human|人,#occupation|职位,employee|员,*engage|从事
邦                  	N    	place|地方,#human|人,country|国家
邦国                	N    	place|地方,#human|人,country|国家
帮办                	N    	human|人,*help|帮助
帮工                	N    	human|人,*help|帮助
帮手                	N    	human|人,*help|帮助
帮凶                	N    	human|人,*help|帮助,crime|罪,undesired|莠
榜首                	N    	attribute|属性,rank|等级,superior|优,&human|人
榜样                	N    	human|人,$study|学,$imitate|模仿,desired|良
膀臂                	N    	human|人,friend|友,*help|帮助
绑匪                	N    	human|人,*TakeAway|搬动,crime|罪,undesired|莠
胞弟                	N    	human|人,family|家,male|男
胞妹                	N    	human|人,family|家,female|女
胞兄                	N    	human|人,family|家,male|男
包                  	N    	character|文字,surname|姓,human|人,ProperName|专
包工头              	N    	human|人,#occupation|职位,*manage|管理,#industrial|工
包身工              	N    	human|人,#occupation|职位,employee|员
包装工人            	N    	human|人,#occupation|职位,*load|装载,industrial|工
薄                  	N    	character|文字,surname|姓,human|人,ProperName|专
保                  	N    	human|人,#police|警,*guarantee|保证
保管                	N    	human|人,#occupation|职位,*manage|管理,#facilities|设施,#store|保存
保管人              	N    	human|人,*store|保存
保管员              	N    	human|人,#occupation|职位,*manage|管理,#facilities|设施,#store|保存
保管员              	N    	human|人,*store|保存
保护人              	N    	human|人,*protect|保护
保护者              	N    	human|人,*protect|保护
保护者              	ADJ  	human|人,*protect|保护
保护者              	N    	human|人,*protect|保护
保护主义者          	N    	human|人,*protect|保护
保户                	N    	human|人,$guarantee|保证,#commercial|商
保皇党              	N    	human|人,*protect|保护,#royal|皇
保皇党人            	N    	human|人,*protect|保护,#royal|皇
保健医              	N    	human|人,#occupation|职位,*maintain|保养,medical|医
保健专家            	N    	human|人,#occupation|职位,*maintain|保养,medical|医
保姆                	N    	human|人,#occupation|职位,*TakeCare|照料,#family|家,female|女
保全工              	N    	human|人,#occupation|职位,*maintain|保养,industrial|工
保人                	N    	human|人,*guarantee|保证,#police|警
保释人              	N    	human|人,*guarantee|保证,#release|释放,#police|警
保守党人            	N    	human|人,politics|政
保险客户            	N    	human|人,$guarantee|保证,commercial|商
保险商              	N    	human|人,#occupation|职位,*guarantee|保证,commercial|商
保育员              	N    	human|人,#occupation|职位,*TakeCare|照料,#young|幼,education|教育
保证人              	N    	human|人,*guarantee|保证,#police|警
保镖                	N    	human|人,#occupation|职位,*protect|保护
饱经世故的人        	N    	human|人,*undergo|经受
宝宝                	N    	human|人,young|幼
宝贝                	N    	human|人,friend|友,*love|爱恋,desired|良
宝贝                	N    	human|人,unable|庸,undesired|莠
宝贝                	N    	human|人,young|幼
宝贝疙瘩            	N    	human|人,young|幼
宝眷                	N    	human|人,#family|家
宝石商              	N    	human|人,#occupation|职位,commercial|商
报童                	N    	human|人,*sell|卖,#publications|书刊,#news|新闻,young|幼,commercial|商
报务员              	N    	human|人,#occupation|职位,*communicate|交流
暴                  	N    	character|文字,surname|姓,human|人,ProperName|专
暴发户              	N    	human|人,*prosper|发达,rich|富,sudden|骤,undesired|莠
暴君                	N    	human|人,fierce|暴,*MakeBad|加害,undesired|莠
暴民                	N    	human|人,fierce|暴,crime|罪,undesired|莠
暴徒                	N    	human|人,*MakeBad|加害,fierce|暴,crime|罪,undesired|莠
鲍                  	N    	character|文字,surname|姓,human|人,ProperName|专
悲观主义            	N    	attribute|属性,behavior|举止,pessimistic|悲观,&human|人,organization|组织
悲观主义者          	N    	human|人,pessimistic|悲观
悲叹者              	N    	human|人,*sorrowful|悲哀
北方人              	N    	human|人,north|北
北京猿人            	N    	human|人,past|昔
辈                  	N    	attribute|属性,clan|辈分,&human|人
辈                  	N    	human|人,mass|众
辈分                	N    	attribute|属性,clan|辈分,&human|人
背脊                	N    	part|部件,%human|人,body|身
背叛者              	N    	human|人,*betray|背叛
贝                  	N    	character|文字,surname|姓,human|人,ProperName|专
贝多芬              	N    	human|人,ProperName|专,#music|音乐,(Germany|德国)
贝尔                	N    	human|人,ProperName|专
被保护女子          	N    	human|人,$protect|保护,female|女
被保护人            	N    	human|人,$protect|保护
被保证人            	N    	human|人,$guarantee|保证
被告                	N    	human|人,$accuse|控告,police|警
被告方面            	N    	human|人,$accuse|控告,police|警
被告人              	N    	human|人,$accuse|控告,police|警
被害人              	N    	human|人,#police|警,$kill|杀害,$MakeBad|加害,undesired|莠
被接见者            	N    	human|人,$meet|会面
被录取者            	N    	human|人,$include|纳入
被清除者            	N    	human|人,$remove|消除
被上诉人            	N    	human|人,$accuse|控告,police|警
被剔除者            	N    	human|人,$remove|消除
被提名者            	N    	human|人,$RegardAs|当作
被推荐者            	N    	human|人,$recommend|推荐
被邀请者            	N    	human|人,$invite|邀请
被遗弃者            	N    	human|人,$abandon|放弃
被指名人            	N    	human|人,$RegardAs|当作
本地人              	N    	human|人,original|原
本家                	N    	human|人,family|家
本科                	N    	attribute|属性,status|身分,education|教育,&human|人
本科生              	N    	human|人,*study|学,education|教育
本名                	N    	attribute|属性,name|姓名,true|真,&human|人
本行                	N    	attribute|属性,occupation|职位,&human|人
本性                	N    	attribute|属性,behavior|举止,original|原,&human|人,&organization|组织
笨伯                	N    	human|人,foolish|愚,undesired|莠
笨蛋                	N    	human|人,foolish|愚,undesired|莠
笨货                	N    	human|人,foolish|愚,undesired|莠
笨人                	N    	human|人,foolish|愚,undesired|莠
鼻祖                	N    	human|人,past|昔
比利时人            	N    	human|人,(Belgium|比利时)
比赛者              	N    	human|人,*compete|比赛,sport|体育
比翼鸟              	N    	human|人,male|男,female|女,mass|众,*love|爱恋
笔底下              	N    	attribute|属性,ability|能力,#compile|编辑,&human|人
笔杆子              	N    	human|人,*compile|编辑,literature|文
笔名                	N    	attribute|属性,name|姓名,&human|人,literature|文
笔友                	N    	human|人,friend|友,#letter|信件
笔者                	N    	human|人,compile|编辑
碧血                	N    	attribute|属性,behavior|举止,faithful|忠,&human|人
碧血丹心            	N    	attribute|属性,behavior|举止,faithful|忠,&human|人
毕                  	N    	character|文字,surname|姓,human|人,ProperName|专
毕业生              	N    	human|人,*finish|完毕,education|教育
陛下                	N    	human|人,royal|皇
边                  	ADJ  	character|文字,surname|姓,human|人,ProperName|专
边防战士            	N    	human|人,*defend|防守,#country|国家,edge|边,military|军
边锋                	N    	human|人,*exercise|锻练,(football|足球)
边民                	N    	human|人,*reside|住下,#country|国家,edge|边
编导                	N    	human|人,#occupation|职位,*compile|编辑,#shows|表演物,entertainment|艺
编辑                	N    	human|人,#occupation|职位,*compile|编辑,#readings|读物,literature|文
编辑部记者          	N    	human|人,#occupation|职位,*gather|采集,*compile|编辑,#news|新闻
编辑人员            	N    	human|人,#occupation|职位,*compile|编辑,#readings|读物,literature|文
编辑主任            	N    	human|人,#occupation|职位,official|官,*compile|编辑,#news|新闻
编剧                	N    	human|人,#occupation|职位,*compile|编辑,#shows|表演物,entertainment|艺
编审                	N    	human|人,#occupation|职位,*compile|编辑,#readings|读物,literature|文
编委                	N    	human|人,#occupation|职位,#institution|机构,*compile|编辑,#readings|读物,literature|文
编写者              	N    	human|人,*compile|编辑
编者                	N    	human|人,*compile|编辑,#readings|读物,literature|文
贬低者              	N    	human|人,*PlayDown|贬低
便衣                	N    	human|人,#occupation|职位,*scout|侦察,police|警
变节分子            	N    	human|人,*betray|背叛,treacherous|逆,undesired|莠,politics|政
变色龙              	N    	human|人,sly|狡,undesired|莠
卞                  	N    	character|文字,surname|姓,human|人,ProperName|专
辨别力              	N    	attribute|属性,ability|能力,#distinguish|分辨,&human|人
辩才                	N    	attribute|属性,ability|能力,#debate|辩论,&human|人
辩护人              	N    	human|人,*refute|反驳,#police|警
辩护士              	N    	human|人,*refute|反驳,#police|警
辩解者              	N    	human|人,*debate|辩论
辩士                	N    	human|人,*debate|辩论
辫                  	N    	part|部件,%human|人,hair|毛
辫梢                	N    	part|部件,%human|人,hair|毛
辫子                	N    	part|部件,%human|人,hair|毛
标兵                	N    	human|人,$study|学,$imitate|模仿,desired|良
标兵                	N    	human|人,military|军
彪形大汉            	N    	human|人,big|大
表                  	N    	human|人,$study|学,$imitate|模仿,desired|良
表弟                	N    	human|人,family|家,male|男
表哥                	N    	human|人,family|家,male|男
表姐                	N    	human|人,family|家,female|女
表姐妹              	N    	human|人,family|家,female|女,mass|众
表里                	N    	attribute|属性,behavior|举止,&human|人
表率                	N    	human|人,$study|学,$imitate|模仿,desired|良
表妹                	N    	human|人,family|家,female|女
表亲                	N    	attribute|属性,clan|辈分,&human|人
表亲                	N    	human|人,family|家
表现                	N    	attribute|属性,behavior|举止,&human|人
别                  	N    	character|文字,surname|姓,human|人,ProperName|专
瘪三                	N    	human|人,*roam|流浪,poor|穷,undesired|莠
宾                  	N    	human|人,friend|友,$welcome|欢迎,$WellTreat|善待
宾客                	N    	human|人,friend|友,$welcome|欢迎,$WellTreat|善待
宾朋                	N    	human|人,friend|友,$welcome|欢迎,$WellTreat|善待
宾主                	N    	human|人,friend|友,#welcome|欢迎,#WellTreat|善待
兵                  	N    	human|人,*fight|争斗,military|军
兵家                	N    	human|人,#knowledge|知识,military|军
兵家                	N    	human|人,*fight|争斗,military|军,generic|统称
兵痞                	N    	human|人,*fight|争斗,undesired|莠,evil|恶,military|军
兵士                	N    	human|人,*fight|争斗,military|军
兵油子              	N    	human|人,*fight|争斗,undesired|莠,evil|恶,military|军
冰岛人              	N    	human|人,(Iceland|冰岛)
柄                  	N    	attribute|属性,power|势力,&human|人,&organization|组织,&information|信息
秉性                	N    	attribute|属性,behavior|举止,original|原,&human|人,&organization|组织
病包儿              	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病毒学家            	N    	human|人,medical|医
病夫                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病号                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病号饭              	N    	edible|食物,#human|人,#SufferFrom|罹患,#medical|医
病家                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病理学家            	N    	human|人,medical|医
病躯                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病人                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病体                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病秧子              	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
病友                	N    	human|人,friend|友,#disease|疾病
病员                	N    	human|人,*SufferFrom|罹患,$cure|医治,#medical|医,undesired|莠
并蒂莲              	N    	human|人,family|家,#GetMarried|结婚
玻利维亚人          	N    	human|人,(Bolivia|玻利维亚)
玻璃工              	N    	human|人,#occupation|职位,*produce|制造,#material|材料,industrial|工
玻璃刻花工          	N    	human|人,#occupation|职位,*carve|雕刻,#material|材料,industrial|工
播音员              	N    	human|人,#occupation|职位,*disseminate|传播
波兰人              	N    	human|人,(Poland|波兰)
波利尼西亚人        	N    	human|人,(Polynesia|波利尼西亚)
波斯人              	N    	human|人,(Persia|波斯)
波希米亚人          	N    	human|人,(Bohemia|波希米亚)
博爱                	N    	attribute|属性,relatedness|亲疏,intimate|亲,&human|人,desired|良
博士                	N    	human|人,*research|研究,*study|学,education|教育
博士后              	N    	human|人,*research|研究,*study|学,education|教育
博士生              	N    	human|人,*research|研究,*study|学,education|教育
博士学位            	N    	attribute|属性,rank|等级,&human|人,#research|研究,#study|学,education|教育
博弈者              	N    	human|人,*compete|比赛
伯                  	N    	human|人,family|家,male|男
伯                  	N    	human|人,royal|皇
伯伯                	N    	human|人,family|家,male|男
伯父                	N    	human|人,family|家,male|男
伯爵                	N    	human|人,royal|皇
伯爵夫人            	N    	human|人,royal|皇
伯乐                	N    	human|人,wise|智
伯母                	N    	human|人,family|家,female|女
伯赏                	N    	character|文字,surname|姓,human|人,ProperName|专
卜                  	N    	character|文字,surname|姓,human|人,ProperName|专
补偿者              	N    	human|人,*recompense|补偿
不爱出门的人        	N    	human|人,*disgust|厌恶,#tour|旅游
不逞之徒            	N    	human|人,fierce|暴,crime|罪,undesired|莠
不抽烟者            	N    	human|人,*refuse|拒做,#addict|嗜好
不丹人              	N    	human|人,(Bhutan|不丹)
不抵抗主义者        	N    	human|人,*refuse|拒做,#resist|反抗
不乏其人            	V    	exist|存在,experiencer=human|人,manner=many|多
不法分子            	N    	human|人,fierce|暴,crime|罪,#police|警,undesired|莠
不法之徒            	N    	human|人,fierce|暴,crime|罪,#police|警,undesired|莠
不管部部长          	N    	human|人,official|官,*manage|管理,#country|国家
不解之缘            	N    	attribute|属性,relatedness|亲疏,&entity|实体,&human|人
不满者              	N    	human|人,*unsatisfied|不满
不让步者            	N    	human|人,*refuse|拒做,#surrender|屈服
不受欢迎的人        	N    	human|人,^$welcome|欢迎,diplomatic|外交,undesired|莠
不熟练工人          	N    	human|人,unable|庸,industrial|工
不速之客            	N    	human|人,*visit|看望,^$expect|期望,undesired|莠
布什                	N    	human|人,official|官,politics|政,ProperName|专,(US|美国)
布衣                	N    	human|人,ordinary|普
步                  	N    	character|文字,surname|姓,human|人,ProperName|专
步兵                	N    	human|人,military|军,#land|陆地
步哨                	N    	human|人,military|军,*defend|防守
步行者              	N    	human|人,*walk|走
部长                	N    	human|人,#occupation|职位,official|官,*manage|管理
部长级              	N    	attribute|属性,rank|等级,&human|人,politics|政
部长助理            	N    	human|人,#occupation|职位,official|官,*manage|管理
部级                	N    	attribute|属性,rank|等级,&human|人,politics|政
部属                	N    	human|人,employee|员,$manage|管理
部下                	N    	human|人,employee|员,$manage|管理
裁缝                	N    	human|人,#occupation|职位,*produce|制造,#clothing|衣物
裁判                	N    	human|人,#occupation|职位,#exercise|锻练,*judge|裁定,sport|体育
裁判员              	N    	human|人,#occupation|职位,#exercise|锻练,*judge|裁定,sport|体育
材                  	N    	attribute|属性,ability|能力,&human|人
材                  	N    	human|人,able|能,desired|良
材料                	N    	attribute|属性,quality|质量,&human|人
才                  	N    	attribute|属性,ability|能力,&human|人
才                  	N    	human|人,able|能,desired|良
才干                	N    	attribute|属性,ability|能力,&human|人
才华                	N    	attribute|属性,ability|能力,&human|人
才貌                	N    	attribute|属性,ability|能力,prettiness|美丑,&human|人
才能                	N    	attribute|属性,ability|能力,&human|人
才女                	N    	human|人,able|能,female|女,desired|良
才气                	N    	attribute|属性,ability|能力,&human|人
才识                	N    	attribute|属性,ability|能力,&human|人
才思                	N    	attribute|属性,ability|能力,&human|人
才学                	N    	attribute|属性,ability|能力,&human|人
才智                	N    	attribute|属性,ability|能力,wisdom|智慧,&human|人
才子                	N    	human|人,able|能,male|男,desired|良
才子佳人            	N    	human|人,desired|良
财东                	N    	human|人,#wealth|钱财,rich|富
财阀                	N    	human|人,#wealth|钱财,rich|富
财会人员            	N    	human|人,*calculate|计算,#wealth|钱财,commercial|商
财力                	N    	attribute|属性,strength|力量,wealth|钱财,&organization|组织,&country|国家,&human|人
财迷                	N    	human|人,#wealth|钱财,greedy|贪
财政部长            	N    	human|人,#occupation|职位,official|官,*manage|管理,#wealth|钱财
财主                	N    	human|人,rich|富
采购员              	N    	human|人,#occupation|职位,*buy|买,employee|员,commercial|商
采买员              	N    	human|人,#occupation|职位,*buy|买,employee|员,commercial|商
采纳者              	N    	human|人,*receive|收受
采石工人            	N    	human|人,#occupation|职位,*gather|采集,stone|土石,industrial|工
彩                  	N    	part|部件,%human|人,liquid|液
彩号                	N    	human|人,undesired|莠,military|军,*wounded|受伤,$cure|医治
菜农                	N    	human|人,#occupation|职位,*planting|栽植,#vegetable|蔬菜,agricultural|农
蔡                  	N    	character|文字,surname|姓,human|人,ProperName|专
餐厅管理员          	N    	human|人,#occupation|职位,*manage|管理,commercial|商
参观者              	N    	human|人,*look|看
参谋                	N    	human|人,#occupation|职位,official|官,military|军
参谋                	N    	human|人,*help|帮助,#think|思考
参谋长              	N    	human|人,#occupation|职位,official|官,military|军
参赛选手            	N    	human|人,*include|纳入,#compete|比赛,sport|体育
参赛者              	N    	human|人,*include|纳入,#compete|比赛,sport|体育
参事                	N    	human|人,#occupation|职位,official|官,politics|政
参议员              	N    	human|人,#occupation|职位,official|官,politics|政,(US|美国)
参与者              	N    	human|人,*include|纳入
参赞                	N    	human|人,#occupation|职位,official|官,politics|政,diplomatic|外交
蚕农                	N    	human|人,#occupation|职位,*foster|饲养,#InsectWorm|虫,agricultural|农
残废                	N    	human|人,*disable|残疾,undesired|莠
残废军人            	N    	human|人,*disable|残疾,military|军,undesired|莠
残花败柳            	N    	human|人,female|女,ugly|丑,undesired|莠
残疾人              	N    	human|人,*disable|残疾,undesired|莠
残渣余孽            	N    	human|人,undesired|莠
苍                  	N    	character|文字,surname|姓,human|人,ProperName|专
苍生                	N    	human|人,mass|众,ordinary|普
仓库保管员          	N    	human|人,#occupation|职位,*manage|管理,facilities|设施,#store|保存
藏                  	N    	human|人,mass|众,ProperName|专,(Tibet|西藏)
藏胞                	N    	human|人,mass|众,ProperName|专,(Tibet|西藏)
藏龙卧虎            	V    	exist|存在,experiencer=human|人,able|能
藏民                	N    	human|人,ProperName|专,(Tibet|西藏)
藏医                	N    	human|人,*cure|医治,medical|医,(Tibet|西藏)
藏族                	N    	human|人,mass|众,(Tibet|西藏)
藏族同胞            	N    	human|人,(Tibet|西藏)
操守                	N    	attribute|属性,behavior|举止,&human|人
操行                	N    	attribute|属性,behavior|举止,&human|人
操纵物价者          	N    	human|人,*control|控制,#price|价格,commercial|商
操纵者              	N    	human|人,*control|控制
曹                  	N    	character|文字,surname|姓,human|人,ProperName|专
草包                	N    	human|人,unable|庸,undesired|莠
草寇                	N    	human|人,*rob|抢,crime|罪,undesired|莠
草莽英雄            	N    	human|人,*rob|抢,#rich|富,*help|帮助,#poor|穷
草头王              	N    	human|人,*rob|抢,#rich|富,*help|帮助,#poor|穷
草泽                	N    	human|人,ordinary|普,mass|众
策士                	N    	human|人,friend|友
侧面图制作人        	N    	human|人,*draw|画,industrial|工
侧面像              	N    	image|图像,#human|人
测绘员              	N    	human|人,#occupation|职位,*draw|画,industrial|工
测量员              	N    	human|人,#occupation|职位,*measure|测量
插班生              	N    	human|人,*include|纳入,education|教育
插入者              	N    	human|人,*insert|插入
茶房                	N    	human|人,#occupation|职位,*TakeCare|照料,#InstitutePlace|场所,#eat|吃
茶房                	N    	human|人,#occupation|职位,*TakeCare|照料,#InstitutePlace|场所,commercial|商
茶农                	N    	human|人,#occupation|职位,*planting|栽植,#tree|树,#drinks|饮品,agricultural|农
查                  	N    	character|文字,surname|姓,human|人,ProperName|专
查对者              	N    	human|人,*check|查
差役                	N    	human|人,#occupation|职位,employee|员,past|昔
拆迁户              	N    	human|人,$request|要求,#TakeAway|搬动,#family|家
柴                  	N    	character|文字,surname|姓,human|人,ProperName|专
豺狼                	N    	human|人,evil|恶,undesired|莠
产儿                	N    	human|人,young|幼,$GiveBirth|生育
产妇                	N    	human|人,female|女,*GiveBirth|生育,medical|医
产科医生            	N    	human|人,#occupation|职位,*cure|医治,#female|女,#GiveBirth|生育,medical|医
产销者              	N    	human|人,*produce|制造,industrial|工
产业工人            	N    	human|人,#occupation|职位,*produce|制造,industrial|工
昌                  	N    	character|文字,surname|姓,human|人,ProperName|专
场长                	N    	human|人,#occupation|职位,official|官,*manage|管理,agricultural|农
场记                	N    	human|人,#occupation|职位,entertainment|艺
场面                	N    	attribute|属性,reputation|名声,&human|人,&organization|组织
场面人              	N    	human|人,*FondOf|喜欢,#associate|交往
场面人              	N    	human|人,desired|良,important|主
场主                	N    	human|人,occupation|职位,*own|有,#InstitutePlace|场所,agricultural|农
常                  	N    	character|文字,surname|姓,human|人,ProperName|专
常客                	N    	human|人,*visit|看望,often|经常
常礼                	N    	attribute|属性,behavior|举止,gracious|雅,desired|良,&human|人
常人                	N    	human|人,ordinary|普
常委                	N    	human|人,official|官,politics|政
常务理事            	N    	human|人,official|官,#community|团体
常务委员            	N    	human|人,official|官,#institution|机构,politics|政
常驻代表            	N    	human|人,$select|选拔
常驻记者            	N    	human|人,occupation|职位,*gather|采集,*compile|编辑,#news|新闻
长                  	N    	human|人,clan|辈分,adult|成,family|家
长                  	N    	human|人,official|官,occupation|职位,*manage|管理
长辈                	N    	human|人,clan|辈分,adult|成,family|家
长辈                	ADJ  	human|人,clan|辈分,adult|成,family|家
长发                	N    	part|部件,%human|人,hair|毛,long|长
长工                	N    	human|人,#occupation|职位,employee|员
长官                	N    	human|人,official|官
长官                	N    	human|人,official|官,military|军
长老                	N    	human|人,aged|老,male|男
长老                	N    	human|人,religion|宗教,male|男
长龙                	N    	human|人,mass|众
长女                	N    	human|人,family|家,female|女
长蛇阵              	N    	human|人,mass|众
长舌                	N    	human|人,*speak|说,trivial|琐,undesired|莠
